user_name,bank_name,bank_type,platform,timestamp,text,category,sentiment_score,sentiment,likes,retweets,user_followers,is_reply,in_reply_to_bank_response,response_time_minutes,location
Siddharth,HDFC Bank,Private,Twitter,2024-09-16T19:33:01,Alert: fraudulent transaction noticed on my HDFC Bank account,fraud,-0.317,negative,1,0,6746,FALSE,TRUE,74,"Kolkata, India"
Divya,SBI,Public,Twitter,2024-09-04T02:54:54,Reached out to SBI support on Twitter but no reply,service,-0.607,negative,2,0,10243,TRUE,FALSE,,"Chennai, India"
Keerthi,Axis Bank,Private,Twitter,2025-03-04T15:43:38,Loving the cashback offer on Axis Bank app today!,promotion,0.45,positive,1,1,7797,TRUE,TRUE,57,"Kolkata, India"
Pooja,PNB,Public,Twitter,2024-11-16T01:07:53,Transaction failed on PNB UPI — money debited but not credited,failure,-0.22,negative,1,2,11871,TRUE,FALSE,,"Pune, India"
Nisha,Axis Bank,Private,Twitter,2024-08-20T23:16:08,Claimed an offer from Axis Bank and it worked seamlessly #DigitalBanking,promotion,0.165,positive,3,2,12586,FALSE,TRUE,8,"Kolkata, India"
Priya,SBI,Public,Twitter,2025-04-22T17:58:31,SBI's new promo is tempting — good job #BankDown (YONO),promotion,0.334,positive,1,3,18213,FALSE,TRUE,14,"Chennai, India"
Siddharth,Bank of Baroda,Public,Twitter,2024-06-19T12:48:15,Why is Bank of Baroda taking so long to process UPI? #Cashback,speed,0.074,neutral,3,1,19594,FALSE,FALSE,,"Bengaluru, India"
Rohit,PNB,Public,Twitter,2025-09-23T04:51:39,"PNB promo gave instant discount, impressive",promotion,0.355,positive,2,4,7447,FALSE,FALSE,,"Chennai, India"
Riya,SBI,Public,Twitter,2025-03-12T15:11:17,Can't complete payment on SBI. UPI timeout happened,failure,-0.33,negative,2,3,7847,FALSE,FALSE,,"Hyderabad, India"
Radhika,SBI,Public,Twitter,2025-02-11T22:04:11,Possible phishing attempt related to SBI detected #BankDown,fraud,-0.217,negative,3,1,11555,TRUE,TRUE,103,"Hyderabad, India"
Keerthi,HDFC Bank,Private,Twitter,2024-08-16T23:02:21,Long IVR wait time for HDFC Bank. Very annoying,service,-0.86,negative,0,0,16534,FALSE,TRUE,107,"Hyderabad, India"
Karan,Bank of Baroda,Public,Twitter,2025-09-22T13:25:42,Transaction failed on Bank of Baroda UPI — money debited but not credited,failure,0.224,positive,2,3,11550,TRUE,FALSE,,"Bengaluru, India"
Priya,Bank of Baroda,Public,Twitter,2025-04-23T04:39:10,Alert: fraudulent transaction noticed on my Bank of Baroda account #DigitalBanking,fraud,0.348,positive,4,0,12885,FALSE,FALSE,,"Delhi, India"
Aditya,HDFC Bank,Private,Twitter,2025-10-20T15:07:24,HDFC Bank customer service resolved my issue quickly (HDFC app),service,-0.244,negative,3,2,11189,FALSE,TRUE,67,"Bengaluru, India"
Anjali,HDFC Bank,Private,Twitter,2024-11-19T11:24:39,Delay in transaction confirmation on HDFC Bank #DigitalBanking,speed,-0.577,negative,1,0,11421,TRUE,TRUE,24,"Mumbai, India"
Riya,Bank of Baroda,Public,Twitter,2025-06-09T20:26:31,Bank of Baroda offered helpful service at the branch and online,service,-0.07,neutral,1,1,3878,FALSE,FALSE,,"Chennai, India"
Radhika,SBI,Public,Twitter,2025-08-25T21:18:26,Transaction failed on SBI UPI — money debited but not credited,failure,-0.453,negative,0,0,13283,FALSE,TRUE,68,"Chennai, India"
Aarav,HDFC Bank,Private,Twitter,2024-10-10T11:15:01,"HDFC Bank promo gave instant discount, impressive",promotion,0.447,positive,1,2,6346,FALSE,TRUE,11,"Bengaluru, India"
Ananya,ICICI Bank,Private,Twitter,2025-10-15T22:17:02,"ICICI Bank promo gave instant discount, impressive",promotion,0.509,positive,2,0,6802,TRUE,TRUE,10,"Chennai, India"
Amit,Bank of Baroda,Public,Twitter,2024-11-02T09:55:55,Loving the cashback offer on Bank of Baroda app today!,promotion,1,positive,3,0,18716,TRUE,TRUE,67,
Mahesh,SBI,Public,Twitter,2024-11-07T20:47:19,SBI payment completed instantly — smooth!,speed,-0.247,negative,2,1,10633,FALSE,FALSE,,"Bengaluru, India"
Diya,ICICI Bank,Private,Twitter,2025-03-08T20:54:06,Loving the cashback offer on ICICI Bank app today! #BankDown,promotion,0.381,positive,2,1,317,FALSE,FALSE,,"Delhi, India"
Vihaan,SBI,Public,Twitter,2024-11-18T10:29:40,SBI offered helpful service at the branch and online,service,0.353,positive,4,0,17520,FALSE,FALSE,,"Pune, India"
Vikram,ICICI Bank,Private,Twitter,2024-08-11T15:22:23,"ICICI Bank promo gave instant discount, impressive #DigitalBanking",promotion,0.531,positive,1,0,8336,FALSE,TRUE,3,"Chennai, India"
Vivaan,Bank of Baroda,Public,Twitter,2024-05-23T23:36:59,Bank of Baroda transactions are slower during peak hours,speed,0.192,positive,5,2,7281,FALSE,FALSE,,"Kolkata, India"
Diya,PNB,Public,Twitter,2024-08-15T12:20:48,PNB app crashed while transferring funds,failure,-0.323,negative,1,2,5710,FALSE,TRUE,174,"Delhi, India"
Ishita,PNB,Public,Twitter,2025-07-06T23:13:57,Someone tried to scam me pretending to be PNB customer care,fraud,-0.216,negative,3,0,14276,FALSE,FALSE,,"Mumbai, India"
Ishita,HDFC Bank,Private,Twitter,2025-09-25T16:31:53,Got a suspicious message claiming to be from HDFC Bank about OTP,fraud,-0.256,negative,0,0,15434,TRUE,FALSE,,"Chennai, India"
Divya,SBI,Public,Twitter,2025-11-04T10:20:30,Great rewards from SBI on UPI payments #BankDown,promotion,0.237,positive,1,2,10187,TRUE,FALSE,,"Chennai, India"
Aditi,HDFC Bank,Private,Twitter,2025-08-30T17:26:40,Why is HDFC Bank taking so long to process UPI?,speed,-0.466,negative,0,0,2350,FALSE,FALSE,,"Bengaluru, India"
Sneha,SBI,Public,Twitter,2025-09-07T21:56:23,Got a suspicious message claiming to be from SBI about OTP,fraud,-0.392,negative,0,0,14687,FALSE,FALSE,,"Chennai, India"
Keerthi,Axis Bank,Private,Twitter,2024-06-24T10:47:54,Loving the cashback offer on Axis Bank app today!,promotion,0.748,positive,2,1,13007,FALSE,TRUE,69,"Chennai, India"
Aditya,Axis Bank,Private,Twitter,2025-03-29T18:30:28,Reached out to Axis Bank support on Twitter but no reply,service,-0.617,negative,1,1,15281,FALSE,FALSE,,
Vivaan,HDFC Bank,Private,Twitter,2024-12-05T22:04:04,SBI/Banks: HDFC Bank seems inconsistent with speed (HDFC app),speed,-0.439,negative,2,2,6853,FALSE,FALSE,,"Mumbai, India"
Ishaan,Axis Bank,Private,Twitter,2025-11-09T18:21:17,"UPI failed on Axis Bank, very frustrating",failure,-0.724,negative,1,1,2580,TRUE,FALSE,,"Pune, India"
Rahul,ICICI Bank,Private,Twitter,2025-10-21T13:12:58,Transaction failed on ICICI Bank UPI — money debited but not credited,failure,0.232,positive,0,0,9121,FALSE,FALSE,,"Pune, India"
Vikram,Axis Bank,Private,Twitter,2024-10-04T18:05:00,Axis Bank app showing unknown beneficiary - possible fraud (Axis Mobile),fraud,-0.315,negative,6,1,12579,FALSE,FALSE,,"Delhi, India"
Anjali,HDFC Bank,Private,Twitter,2025-03-02T07:07:32,Someone tried to scam me pretending to be HDFC Bank customer care #DigitalBanking (HDFC app),fraud,-0.589,negative,1,1,16900,FALSE,FALSE,,
Amit,ICICI Bank,Private,Twitter,2025-04-23T00:56:42,ICICI Bank customer service resolved my issue quickly,service,0.156,positive,2,0,6113,FALSE,FALSE,,"Delhi, India"
Aditi,Axis Bank,Private,Twitter,2024-09-29T08:06:28,SBI/Banks: Axis Bank seems inconsistent with speed #BankDown,speed,-0.121,negative,2,0,15408,FALSE,TRUE,36,"Mumbai, India"
Diya,SBI,Public,Twitter,2025-04-25T06:26:47,Why is SBI taking so long to process UPI?,speed,-0.255,negative,3,1,9253,FALSE,FALSE,,"Hyderabad, India"
Vikram,HDFC Bank,Private,Twitter,2024-06-27T23:06:04,"UPI failed on HDFC Bank, very frustrating",failure,-0.457,negative,3,5,8133,FALSE,FALSE,,"Hyderabad, India"
Deepak,Bank of Baroda,Public,Twitter,2025-05-07T15:18:02,Bank of Baroda app shows error during checkout,failure,0.042,neutral,3,2,70,TRUE,FALSE,,"Chennai, India"
Amit,PNB,Public,Twitter,2025-03-12T09:48:25,PNB payment completed instantly — smooth!,speed,-0.23,negative,2,1,9963,FALSE,FALSE,,"Hyderabad, India"
Radhika,Bank of Baroda,Public,Twitter,2025-01-22T09:12:38,"UPI failed on Bank of Baroda, very frustrating #DigitalBanking",failure,-0.314,negative,3,1,1472,FALSE,FALSE,,"Pune, India"
Ananya,SBI,Public,Twitter,2025-09-09T11:00:08,Chatbot couldn't help me — SBI needs better support #Cashback,service,0.527,positive,1,1,1352,FALSE,FALSE,,"Delhi, India"
Sneha,Axis Bank,Private,Twitter,2025-09-02T11:04:16,Long IVR wait time for Axis Bank. Very annoying,service,0.722,positive,1,0,6588,FALSE,FALSE,,"Chennai, India"
Harini,HDFC Bank,Private,Twitter,2025-02-15T05:18:25,Reached out to HDFC Bank support on Twitter but no reply #banking,service,-0.146,negative,2,0,16494,FALSE,FALSE,,"Kolkata, India"
Ananya,SBI,Public,Twitter,2025-04-11T23:23:12,Alert: fraudulent transaction noticed on my SBI account (YONO),fraud,-0.451,negative,1,0,18998,FALSE,TRUE,215,
Karan,HDFC Bank,Private,Twitter,2024-09-02T11:50:55,SBI/Banks: HDFC Bank seems inconsistent with speed,speed,-0.269,negative,1,1,13075,TRUE,TRUE,43,"Chennai, India"
Rohit,PNB,Public,Twitter,2025-10-22T03:52:34,PNB customer service resolved my issue quickly,service,-0.324,negative,3,1,18634,TRUE,TRUE,66,"Delhi, India"
Saanvi,HDFC Bank,Private,Twitter,2024-06-19T21:45:46,Why is HDFC Bank taking so long to process UPI? #BankDown,speed,-0.265,negative,5,2,13741,FALSE,FALSE,,"Bengaluru, India"
Divya,ICICI Bank,Private,Twitter,2025-08-01T11:22:24,SBI/Banks: ICICI Bank seems inconsistent with speed,speed,-0.08,neutral,0,0,3726,FALSE,FALSE,,"Kolkata, India"
Manish,Bank of Baroda,Public,Twitter,2024-07-12T03:51:24,Long IVR wait time for Bank of Baroda. Very annoying,service,-0.112,negative,2,0,14340,TRUE,FALSE,,"Pune, India"
Amit,Axis Bank,Private,Twitter,2024-10-22T09:51:46,Why is Axis Bank taking so long to process UPI?,speed,-0.888,negative,4,0,3733,TRUE,TRUE,46,"Mumbai, India"
Mahesh,SBI,Public,Twitter,2025-10-05T07:52:38,Great rewards from SBI on UPI payments,promotion,0.311,positive,2,6,13654,FALSE,TRUE,28,"Kolkata, India"
Rohit,PNB,Public,Twitter,2024-07-11T13:37:31,Great rewards from PNB on UPI payments,promotion,1,positive,0,0,4070,FALSE,FALSE,,
Anjali,PNB,Public,Twitter,2024-11-02T02:30:27,PNB's new promo is tempting — good job,promotion,0.094,neutral,2,1,19399,FALSE,FALSE,,"Bengaluru, India"
Keerthi,HDFC Bank,Private,Twitter,2025-08-17T23:52:59,Why is HDFC Bank taking so long to process UPI?,speed,-0.561,negative,3,0,11904,FALSE,TRUE,34,
Vikram,HDFC Bank,Private,Twitter,2025-01-05T18:48:01,Long IVR wait time for HDFC Bank. Very annoying,service,-0.838,negative,5,0,10205,TRUE,TRUE,51,"Kolkata, India"
Ananya,ICICI Bank,Private,Twitter,2025-09-18T02:17:53,Can't complete payment on ICICI Bank. UPI timeout happened (iMobile),failure,-1,negative,3,1,1842,FALSE,TRUE,7,"Kolkata, India"
Suresh,PNB,Public,Twitter,2024-12-14T22:07:21,PNB's new promo is tempting — good job,promotion,0.519,positive,3,1,954,FALSE,TRUE,37,"Chennai, India"
Karan,HDFC Bank,Private,Twitter,2025-01-26T23:30:03,Can't complete payment on HDFC Bank. UPI timeout happened,failure,-0.462,negative,1,0,1575,FALSE,FALSE,,
Anjali,Axis Bank,Private,Twitter,2024-08-05T11:27:42,Transaction failed on Axis Bank UPI — money debited but not credited,failure,0.11,positive,2,2,4011,FALSE,FALSE,,"Mumbai, India"
Keerthi,Bank of Baroda,Public,Twitter,2024-11-12T12:31:56,Bank of Baroda app showing unknown beneficiary - possible fraud,fraud,-0.822,negative,1,1,10067,FALSE,FALSE,,"Bengaluru, India"
Krishna,ICICI Bank,Private,Twitter,2025-07-16T11:36:06,ICICI Bank app shows error during checkout #UPI,failure,-0.035,neutral,5,1,4722,FALSE,FALSE,,"Delhi, India"
Aditi,Axis Bank,Private,Twitter,2025-06-19T03:10:33,SBI/Banks: Axis Bank seems inconsistent with speed,speed,-0.564,negative,2,1,2993,FALSE,TRUE,12,"Bengaluru, India"
Ananya,Bank of Baroda,Public,Twitter,2025-01-04T22:08:20,"UPI failed on Bank of Baroda, very frustrating #DigitalBanking",failure,-0.164,negative,3,0,11699,FALSE,FALSE,,"Pune, India"
Rahul,PNB,Public,Twitter,2024-05-28T13:12:35,Great rewards from PNB on UPI payments,promotion,0.338,positive,1,0,13519,FALSE,FALSE,,"Mumbai, India"
Deepak,Bank of Baroda,Public,Twitter,2024-09-04T18:17:21,Why is Bank of Baroda taking so long to process UPI?,speed,0.105,positive,1,0,779,FALSE,FALSE,,"Bengaluru, India"
Sai,PNB,Public,Twitter,2025-06-08T14:24:11,PNB customer service resolved my issue quickly,service,-0.375,negative,1,1,3874,FALSE,FALSE,,"Delhi, India"
Riya,Axis Bank,Private,Twitter,2024-11-27T04:02:08,Axis Bank transactions are slower during peak hours,speed,0.294,positive,2,1,1824,FALSE,FALSE,,"Chennai, India"
Amit,HDFC Bank,Private,Twitter,2025-08-10T21:06:14,HDFC Bank customer service resolved my issue quickly,service,-0.222,negative,1,2,11540,TRUE,FALSE,,"Pune, India"
Anjali,HDFC Bank,Private,Twitter,2025-09-10T10:28:20,Why is HDFC Bank taking so long to process UPI? #DigitalBanking,speed,-0.213,negative,3,1,7953,FALSE,TRUE,52,"Bengaluru, India"
Aditi,ICICI Bank,Private,Twitter,2025-04-11T09:48:02,ICICI Bank offered helpful service at the branch and online,service,-0.23,negative,2,1,9351,FALSE,FALSE,,"Chennai, India"
Shreya,PNB,Public,Twitter,2024-10-12T23:37:55,PNB customer service resolved my issue quickly,service,-0.349,negative,1,3,10179,TRUE,FALSE,,"Chennai, India"
Amit,Axis Bank,Private,Twitter,2025-04-30T01:59:44,SBI/Banks: Axis Bank seems inconsistent with speed,speed,-0.333,negative,3,0,12340,FALSE,FALSE,,"Kolkata, India"
Aditi,HDFC Bank,Private,Twitter,2025-06-22T08:42:20,Long IVR wait time for HDFC Bank. Very annoying,service,-0.106,negative,1,1,7530,FALSE,TRUE,112,"Delhi, India"
Ishita,HDFC Bank,Private,Twitter,2025-07-23T05:31:16,HDFC Bank app crashed while transferring funds,failure,-0.654,negative,2,4,10067,TRUE,FALSE,,"Chennai, India"
Rahul,Axis Bank,Private,Twitter,2024-12-30T23:13:36,Can't complete payment on Axis Bank. UPI timeout happened,failure,0.1,positive,3,1,9265,FALSE,FALSE,,"Delhi, India"
Keerthi,HDFC Bank,Private,Twitter,2024-12-28T23:55:08,Transaction failed on HDFC Bank UPI — money debited but not credited,failure,0.355,positive,2,1,4531,TRUE,TRUE,1,"Bengaluru, India"
Rahul,PNB,Public,Twitter,2025-01-01T20:57:37,Transaction failed on PNB UPI — money debited but not credited,failure,-0.624,negative,2,2,19919,FALSE,TRUE,283,"Pune, India"
Ananya,Bank of Baroda,Public,Twitter,2025-09-10T18:35:48,Bank of Baroda transactions are slower during peak hours,speed,-0.466,negative,4,1,7980,FALSE,FALSE,,"Delhi, India"
Harini,Bank of Baroda,Public,Twitter,2025-08-02T02:04:46,SBI/Banks: Bank of Baroda seems inconsistent with speed #banking,speed,-0.318,negative,2,1,12058,FALSE,FALSE,,"Delhi, India"
Suresh,HDFC Bank,Private,Twitter,2025-01-06T12:19:01,Loving the cashback offer on HDFC Bank app today!,promotion,0.987,positive,2,0,18393,FALSE,FALSE,,"Delhi, India"
Suresh,HDFC Bank,Private,Twitter,2025-06-22T13:35:53,Reached out to HDFC Bank support on Twitter but no reply (HDFC app),service,-0.12,negative,1,0,4883,FALSE,FALSE,,"Hyderabad, India"
Aditi,Bank of Baroda,Public,Twitter,2024-05-26T19:19:25,Bank of Baroda transactions are slower during peak hours,speed,0.145,positive,1,0,15807,FALSE,FALSE,,"Hyderabad, India"
Radhika,Axis Bank,Private,Twitter,2025-05-27T19:29:45,Someone tried to scam me pretending to be Axis Bank customer care,fraud,-0.136,negative,1,1,1064,FALSE,FALSE,,"Bengaluru, India"
Sowmya,SBI,Public,Twitter,2025-09-26T20:35:30,Can't complete payment on SBI. UPI timeout happened,failure,-0.33,negative,3,0,1488,FALSE,FALSE,,"Chennai, India"
Diya,HDFC Bank,Private,Twitter,2025-03-27T00:14:20,HDFC Bank app crashed while transferring funds,failure,0.216,positive,0,0,3316,FALSE,FALSE,,"Hyderabad, India"
Krishna,HDFC Bank,Private,Twitter,2024-07-07T02:38:34,Alert: fraudulent transaction noticed on my HDFC Bank account,fraud,-0.577,negative,2,2,18601,FALSE,FALSE,,"Delhi, India"
Suresh,HDFC Bank,Private,Twitter,2024-06-05T11:43:53,Claimed an offer from HDFC Bank and it worked seamlessly,promotion,0.5,positive,1,0,18223,TRUE,TRUE,112,"Hyderabad, India"
Nisha,Bank of Baroda,Public,Twitter,2025-01-10T03:34:58,Bank of Baroda payment completed instantly — smooth!,speed,-0.135,negative,0,0,14963,FALSE,FALSE,,"Delhi, India"
Krishna,ICICI Bank,Private,Twitter,2025-07-01T02:58:34,Possible phishing attempt related to ICICI Bank detected,fraud,-0.744,negative,2,2,9462,FALSE,FALSE,,"Delhi, India"
Lakshmi,PNB,Public,Twitter,2025-09-21T18:18:01,SBI/Banks: PNB seems inconsistent with speed,speed,-0.503,negative,0,0,2633,FALSE,TRUE,142,"Mumbai, India"
Ananya,SBI,Public,Twitter,2025-09-14T09:23:47,SBI app shows error during checkout,failure,0.895,positive,5,1,4045,FALSE,FALSE,,"Kolkata, India"
Diya,Axis Bank,Private,Twitter,2024-12-12T13:40:21,Long IVR wait time for Axis Bank. Very annoying #banking,service,0.06,neutral,2,2,2087,TRUE,FALSE,,"Delhi, India"
Diya,Axis Bank,Private,Twitter,2024-08-21T08:05:31,"UPI failed on Axis Bank, very frustrating",failure,-0.528,negative,2,1,2668,FALSE,TRUE,4,"Chennai, India"
Vivaan,SBI,Public,Twitter,2025-10-21T14:27:08,SBI app shows error during checkout #BankDown,failure,0.134,positive,2,2,4658,FALSE,FALSE,,"Delhi, India"
Priya,Bank of Baroda,Public,Twitter,2024-10-27T19:57:20,Chatbot couldn't help me — Bank of Baroda needs better support,service,-0.66,negative,1,1,14262,FALSE,FALSE,,"Delhi, India"
Radhika,SBI,Public,Twitter,2024-11-12T05:00:56,Can't complete payment on SBI. UPI timeout happened #BankDown,failure,-0.289,negative,0,0,9982,FALSE,FALSE,,"Delhi, India"
Deepak,Axis Bank,Private,Twitter,2024-05-22T21:48:24,Axis Bank app showing unknown beneficiary - possible fraud,fraud,0.185,positive,2,2,17422,FALSE,FALSE,,"Mumbai, India"
Ishita,PNB,Public,Twitter,2025-10-05T20:29:43,PNB app showing unknown beneficiary - possible fraud,fraud,-0.058,neutral,3,1,17783,FALSE,FALSE,,"Chennai, India"
Lakshmi,Bank of Baroda,Public,Twitter,2024-09-01T05:05:51,Bank of Baroda customer service resolved my issue quickly,service,-0.204,negative,2,3,8563,FALSE,TRUE,146,"Delhi, India"
Riya,Bank of Baroda,Public,Twitter,2024-12-28T18:01:23,Loving the cashback offer on Bank of Baroda app today!,promotion,0.51,positive,2,2,1792,FALSE,FALSE,,"Chennai, India"
Vivaan,HDFC Bank,Private,Twitter,2024-12-16T13:09:19,Reached out to HDFC Bank support on Twitter but no reply,service,-0.917,negative,1,1,1809,FALSE,TRUE,4,"Delhi, India"
Divya,Axis Bank,Private,Twitter,2025-07-30T08:59:07,Alert: fraudulent transaction noticed on my Axis Bank account,fraud,-0.692,negative,3,1,10941,TRUE,TRUE,103,"Mumbai, India"
Riya,SBI,Public,Twitter,2024-05-27T02:53:04,Alert: fraudulent transaction noticed on my SBI account (YONO),fraud,-1,negative,0,0,4242,FALSE,FALSE,,"Hyderabad, India"
Priya,Axis Bank,Private,Twitter,2025-10-06T17:24:30,Possible phishing attempt related to Axis Bank detected,fraud,-0.162,negative,3,0,17947,FALSE,FALSE,,"Delhi, India"
Manish,Axis Bank,Private,Twitter,2024-08-17T04:20:26,Got a suspicious message claiming to be from Axis Bank about OTP,fraud,0.408,positive,1,3,3350,TRUE,FALSE,,"Pune, India"
Deepak,Bank of Baroda,Public,Twitter,2024-08-11T02:47:32,Reached out to Bank of Baroda support on Twitter but no reply,service,-0.364,negative,1,1,1040,FALSE,TRUE,70,"Hyderabad, India"
Suresh,HDFC Bank,Private,Twitter,2025-02-01T13:38:25,Chatbot couldn't help me — HDFC Bank needs better support #banking,service,-1,negative,40,2,2668,FALSE,TRUE,46,"Hyderabad, India"
Aarav,PNB,Public,Twitter,2025-06-04T20:08:56,PNB offered helpful service at the branch and online #banking,service,0.132,positive,2,0,941,TRUE,FALSE,,"Bengaluru, India"
Karan,PNB,Public,Twitter,2024-07-09T08:40:52,PNB's new promo is tempting — good job,promotion,0.316,positive,1,1,3304,FALSE,FALSE,,"Pune, India"
Pranav,PNB,Public,Twitter,2025-03-23T07:48:14,PNB app shows error during checkout,failure,-0.697,negative,2,1,10291,FALSE,TRUE,9,"Chennai, India"
Divya,HDFC Bank,Private,Twitter,2024-11-22T09:23:37,HDFC Bank app crashed while transferring funds,failure,0.833,positive,2,1,4342,FALSE,TRUE,3,"Chennai, India"
Ishaan,SBI,Public,Twitter,2024-06-03T10:37:33,Can't complete payment on SBI. UPI timeout happened,failure,-0.261,negative,2,0,217,FALSE,FALSE,,"Delhi, India"
Nisha,HDFC Bank,Private,Twitter,2024-12-16T12:39:24,Possible phishing attempt related to HDFC Bank detected,fraud,-0.776,negative,1,0,12,FALSE,TRUE,18,"Chennai, India"
